Vandportalen - www.vandportalen.dk
Lokalitet:;05225 Hesselballe, DMI Pluvio
Tidsserie:;Nedbør, time (DMI)
Drives af DMI
;Dataudtræk opgjort som Dagdata, er autogenereret på baggrund af Time serie
Dataperiode:;01-01-1917 00:00 - 17-11-2024 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;15-11-2024 14:51

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Nedbør, time (DMI) (mm);ks mrk.
17-09-2015;3.100;0
18-09-2015;0.700;0
19-09-2015;0.700;0
20-09-2015;0.700;0
21-09-2015;2.900;0
22-09-2015;0.500;0
23-09-2015;2.000;0
24-09-2015;1.100;0
25-09-2015;0.000;0
26-09-2015;0.000;0
27-09-2015;0.000;0
28-09-2015;0.000;0
29-09-2015;0.000;0
30-09-2015;0.000;0
01-10-2015;0.000;0
02-10-2015;0.000;0
03-10-2015;0.000;0
04-10-2015;0.000;0
05-10-2015;0.000;0
06-10-2015;0.000;0
07-10-2015;0.000;0
08-10-2015;0.000;0
09-10-2015;0.000;0
10-10-2015;0.000;0
11-10-2015;0.000;0
12-10-2015;0.000;0
13-10-2015;0.000;0
14-10-2015;0.000;0
15-10-2015;0.000;0
16-10-2015;0.000;0
17-10-2015;0.000;0
18-10-2015;0.000;0
19-10-2015;0.000;0
20-10-2015;0.000;0
21-10-2015;0.000;0
22-10-2015;0.000;0
23-10-2015;0.000;0
24-10-2015;0.000;0
25-10-2015;0.000;0
26-10-2015;0.000;0
27-10-2015;0.000;0
28-10-2015;0.000;0
29-10-2015;0.000;0
30-10-2015;0.000;0
31-10-2015;0.000;0
01-11-2015;0.000;0
02-11-2015;0.000;0
03-11-2015;0.000;0
04-11-2015;0.000;0
05-11-2015;0.000;0
06-11-2015;0.200;0
07-11-2015;17.300;0
08-11-2015;0.100;0
09-11-2015;17.100;0
10-11-2015;5.900;0
11-11-2015;4.900;0
12-11-2015;1.900;0
13-11-2015;8.300;0
14-11-2015;9.300;0
15-11-2015;0.600;0
16-11-2015;8.400;0
17-11-2015;6.100;0
18-11-2015;13.100;0
19-11-2015;8.200;0
20-11-2015;8.000;0
21-11-2015;0.000;0
22-11-2015;3.400;0
23-11-2015;0.000;0
24-11-2015;0.000;0
25-11-2015;0.000;0
26-11-2015;0.000;0
27-11-2015;0.000;0
28-11-2015;0.000;0
29-11-2015;0.000;0
30-11-2015;0.000;0
01-12-2015;0.000;0
02-12-2015;0.000;0
03-12-2015;0.000;0
04-12-2015;0.000;0
05-12-2015;0.000;0
06-12-2015;0.000;0
07-12-2015;0.000;0
08-12-2015;0.000;0
09-12-2015;0.000;0
10-12-2015;0.000;0
11-12-2015;0.000;0
12-12-2015;0.000;0
13-12-2015;0.000;0
14-12-2015;0.000;0
15-12-2015;0.000;0
16-12-2015;0.000;0
17-12-2015;0.000;0
18-12-2015;0.000;0
19-12-2015;0.000;0
20-12-2015;0.000;0
21-12-2015;0.000;0
22-12-2015;0.000;0
23-12-2015;0.000;0
24-12-2015;0.000;0
25-12-2015;0.000;0
26-12-2015;0.000;0
27-12-2015;0.000;0
28-12-2015;0.000;0
29-12-2015;0.000;0
30-12-2015;0.000;0
31-12-2015;0.000;0
01-01-2016;0.000;0
02-01-2016;0.000;0
03-01-2016;0.000;0
04-01-2016;0.000;0
05-01-2016;0.000;0
06-01-2016;0.000;0
07-01-2016;0.000;0
08-01-2016;0.000;0
09-01-2016;0.000;0
10-01-2016;0.000;0
11-01-2016;0.000;0
12-01-2016;0.000;0
13-01-2016;0.000;0
14-01-2016;0.000;0
15-01-2016;0.000;0
16-01-2016;0.000;0
17-01-2016;0.000;0
18-01-2016;0.000;0
19-01-2016;0.000;0
20-01-2016;0.000;0
21-01-2016;0.000;0
22-01-2016;0.000;0
23-01-2016;0.000;0
24-01-2016;0.000;0
25-01-2016;0.000;0
26-01-2016;0.000;0
27-01-2016;0.000;0
28-01-2016;0.000;0
29-01-2016;0.000;0
30-01-2016;0.000;0
31-01-2016;0.000;0
01-02-2016;0.000;0
02-02-2016;0.000;0
03-02-2016;0.000;0
04-02-2016;0.000;0
05-02-2016;0.000;0
06-02-2016;0.000;0
07-02-2016;0.000;0
08-02-2016;0.000;0
09-02-2016;0.000;0
10-02-2016;0.000;0
11-02-2016;0.000;0
12-02-2016;0.000;0
13-02-2016;0.000;0
14-02-2016;0.000;0
15-02-2016;0.000;0
16-02-2016;0.000;0
17-02-2016;0.000;0
18-02-2016;0.000;0
19-02-2016;0.000;0
20-02-2016;14.100;0
21-02-2016;7.200;0
22-02-2016;0.900;0
23-02-2016;0.600;0
24-02-2016;0.200;0
25-02-2016;0.000;0
26-02-2016;0.000;0
27-02-2016;0.000;0
28-02-2016;0.000;0
29-02-2016;0.000;0
01-03-2016;2.400;0
02-03-2016;10.800;0
03-03-2016;0.400;0
04-03-2016;0.200;0
05-03-2016;7.100;0
06-03-2016;0.900;0
07-03-2016;0.000;0
08-03-2016;0.000;0
09-03-2016;0.000;0
10-03-2016;0.000;0
11-03-2016;0.000;0
12-03-2016;0.000;0
13-03-2016;0.000;0
14-03-2016;0.000;0
15-03-2016;0.000;0
16-03-2016;0.000;0
17-03-2016;0.000;0
18-03-2016;0.000;0
19-03-2016;0.000;0
20-03-2016;0.000;0
21-03-2016;0.900;0
22-03-2016;0.000;0
23-03-2016;0.000;0
24-03-2016;0.900;0
25-03-2016;0.400;0
26-03-2016;0.000;0
27-03-2016;4.600;0
28-03-2016;2.200;0
29-03-2016;0.000;0
30-03-2016;4.600;0
31-03-2016;0.200;0
01-04-2016;0.000;0
02-04-2016;0.000;0
03-04-2016;0.000;0
04-04-2016;5.800;0
05-04-2016;11.200;0
06-04-2016;4.700;0
07-04-2016;9.100;0
08-04-2016;0.200;0
09-04-2016;0.100;0
10-04-2016;0.000;0
11-04-2016;0.000;0
12-04-2016;1.200;0
13-04-2016;0.000;0
14-04-2016;1.900;0
15-04-2016;13.000;0
16-04-2016;2.700;0
17-04-2016;1.600;0
18-04-2016;1.200;0
19-04-2016;3.700;0
20-04-2016;0.000;0
21-04-2016;0.000;0
22-04-2016;0.000;0
23-04-2016;1.500;0
24-04-2016;1.200;0
25-04-2016;0.000;0
26-04-2016;12.400;0
27-04-2016;6.300;0
28-04-2016;2.600;0
29-04-2016;7.900;0
30-04-2016;2.000;0
01-05-2016;0.000;0
02-05-2016;0.000;0
03-05-2016;3.500;0
04-05-2016;0.000;0
05-05-2016;0.000;0
06-05-2016;0.000;0
07-05-2016;0.000;0
08-05-2016;0.000;0
09-05-2016;0.000;0
10-05-2016;0.000;0
11-05-2016;0.000;0
12-05-2016;0.000;0
13-05-2016;0.000;0
14-05-2016;0.400;0
15-05-2016;1.800;0
16-05-2016;0.000;0
17-05-2016;0.000;0
18-05-2016;0.000;0
19-05-2016;0.700;0
20-05-2016;0.000;0
21-05-2016;2.100;0
22-05-2016;6.100;0
23-05-2016;3.000;0
24-05-2016;3.900;0
25-05-2016;0.000;0
26-05-2016;0.000;0
27-05-2016;0.000;0
28-05-2016;0.000;0
29-05-2016;0.300;0
30-05-2016;5.800;0
31-05-2016;3.400;0
01-06-2016;0.000;0
02-06-2016;0.000;0
03-06-2016;0.000;0
04-06-2016;0.000;0
05-06-2016;0.000;0
06-06-2016;0.000;0
07-06-2016;0.000;0
08-06-2016;0.000;0
09-06-2016;0.000;0
10-06-2016;0.000;0
11-06-2016;0.000;0
12-06-2016;0.000;0
13-06-2016;2.100;0
14-06-2016;0.000;0
15-06-2016;1.400;0
16-06-2016;0.400;0
17-06-2016;0.000;0
18-06-2016;0.000;0
19-06-2016;0.000;0
20-06-2016;16.200;0
21-06-2016;3.400;0
22-06-2016;4.000;0
23-06-2016;0.600;0
24-06-2016;0.000;0
25-06-2016;21.100;0
26-06-2016;1.500;0
27-06-2016;9.000;0
28-06-2016;0.000;0
29-06-2016;0.300;0
30-06-2016;6.400;0
01-07-2016;7.800;0
02-07-2016;6.200;0
03-07-2016;13.900;0
04-07-2016;0.700;0
05-07-2016;9.000;0
06-07-2016;0.000;0
07-07-2016;0.000;0
08-07-2016;24.500;0
09-07-2016;0.400;0
10-07-2016;13.900;0
11-07-2016;0.700;0
12-07-2016;2.600;0
13-07-2016;0.000;0
14-07-2016;0.300;0
15-07-2016;0.000;0
16-07-2016;4.100;0
17-07-2016;1.900;0
18-07-2016;0.000;0
19-07-2016;0.000;0
20-07-2016;0.000;0
21-07-2016;0.000;0
22-07-2016;0.000;0
23-07-2016;0.100;0
24-07-2016;0.000;0
25-07-2016;0.000;0
26-07-2016;0.000;0
27-07-2016;6.300;0
28-07-2016;0.000;0
29-07-2016;1.800;0
30-07-2016;9.200;0
31-07-2016;0.200;0
01-08-2016;2.300;0
02-08-2016;0.300;0
03-08-2016;13.200;0
04-08-2016;3.600;0
05-08-2016;0.000;0
06-08-2016;0.600;0
07-08-2016;0.900;0
08-08-2016;0.500;0
09-08-2016;1.300;0
10-08-2016;0.200;0
11-08-2016;0.000;0
12-08-2016;0.600;0
13-08-2016;2.300;0
14-08-2016;2.200;0
15-08-2016;0.000;0
16-08-2016;0.100;0
17-08-2016;0.000;0
18-08-2016;0.300;0
19-08-2016;0.200;0
20-08-2016;1.200;0
21-08-2016;3.000;0
22-08-2016;3.700;0
23-08-2016;1.100;0
24-08-2016;0.000;0
25-08-2016;0.000;0
26-08-2016;0.000;0
27-08-2016;0.100;0
28-08-2016;9.800;0
29-08-2016;0.100;0
30-08-2016;0.000;0
31-08-2016;0.000;0
01-09-2016;0.000;0
02-09-2016;1.900;0
03-09-2016;2.100;0
04-09-2016;6.800;0
05-09-2016;0.000;0
06-09-2016;0.000;0
07-09-2016;0.400;0
08-09-2016;0.000;0
09-09-2016;0.000;0
10-09-2016;0.000;0
11-09-2016;0.500;0
12-09-2016;0.000;0
13-09-2016;0.000;0
14-09-2016;0.000;0
15-09-2016;0.000;0
16-09-2016;0.000;0
17-09-2016;0.000;0
18-09-2016;0.000;0
19-09-2016;0.000;0
20-09-2016;0.000;0
21-09-2016;1.400;0
22-09-2016;0.000;0
23-09-2016;0.800;0
24-09-2016;0.000;0
25-09-2016;0.000;0
26-09-2016;0.000;0
27-09-2016;0.000;0
28-09-2016;0.000;0
29-09-2016;9.000;0
30-09-2016;2.600;0
01-10-2016;3.900;0
02-10-2016;20.000;0
03-10-2016;5.800;0
04-10-2016;0.000;0
05-10-2016;0.000;0
06-10-2016;0.000;0
07-10-2016;0.000;0
08-10-2016;0.500;0
09-10-2016;3.000;0
10-10-2016;11.300;0
11-10-2016;0.600;0
12-10-2016;0.200;0
13-10-2016;1.000;0
14-10-2016;0.000;0
15-10-2016;6.100;0
16-10-2016;1.700;0
17-10-2016;0.200;0
18-10-2016;0.600;0
19-10-2016;16.100;0
20-10-2016;4.100;0
21-10-2016;9.900;0
22-10-2016;3.700;0
23-10-2016;11.500;0
24-10-2016;0.000;0
25-10-2016;0.000;0
26-10-2016;1.600;0
27-10-2016;0.700;0
28-10-2016;0.600;0
29-10-2016;0.000;0
30-10-2016;0.000;0
31-10-2016;0.100;0
01-11-2016;0.200;0
02-11-2016;1.200;0
03-11-2016;0.000;0
04-11-2016;3.800;0
05-11-2016;14.900;0
06-11-2016;8.400;0
07-11-2016;0.000;0
08-11-2016;0.000;0
09-11-2016;4.000;0
10-11-2016;4.300;0
11-11-2016;0.000;0
12-11-2016;0.000;0
13-11-2016;0.000;0
14-11-2016;10.000;0
15-11-2016;1.500;0
16-11-2016;1.000;0
17-11-2016;3.800;0
18-11-2016;10.900;0
19-11-2016;9.700;0
20-11-2016;17.700;0
21-11-2016;1.200;0
22-11-2016;0.000;0
23-11-2016;0.000;0
24-11-2016;0.000;0
25-11-2016;0.000;0
26-11-2016;0.900;0
27-11-2016;0.000;0
28-11-2016;0.000;0
29-11-2016;0.000;0
30-11-2016;5.000;0
01-12-2016;5.800;0
02-12-2016;0.000;0
03-12-2016;0.000;0
04-12-2016;0.000;0
05-12-2016;0.600;0
06-12-2016;0.100;0
07-12-2016;3.700;0
08-12-2016;0.200;0
09-12-2016;3.200;0
10-12-2016;3.100;0
11-12-2016;4.300;0
12-12-2016;0.000;0
13-12-2016;0.600;0
14-12-2016;0.000;0
15-12-2016;0.000;0
16-12-2016;0.000;0
17-12-2016;0.300;0
18-12-2016;1.200;0
19-12-2016;0.000;0
20-12-2016;0.000;0
21-12-2016;0.800;0
22-12-2016;4.000;0
23-12-2016;5.100;0
24-12-2016;14.200;0
25-12-2016;5.000;0
26-12-2016;5.600;0
27-12-2016;0.900;0
28-12-2016;0.000;0
29-12-2016;0.000;0
30-12-2016;0.000;0
31-12-2016;0.000;0
01-01-2017;5.400;0
02-01-2017;0.100;0
03-01-2017;6.800;0
04-01-2017;0.400;0
05-01-2017;0.000;0
06-01-2017;0.000;0
07-01-2017;3.400;0
08-01-2017;0.000;0
09-01-2017;0.400;0
10-01-2017;3.800;0
11-01-2017;17.400;0
12-01-2017;3.100;0
13-01-2017;0.000;0
14-01-2017;0.600;0
15-01-2017;0.500;0
16-01-2017;0.300;0
17-01-2017;0.000;0
18-01-2017;0.300;0
19-01-2017;0.800;0
20-01-2017;0.000;0
21-01-2017;0.000;0
22-01-2017;0.000;0
23-01-2017;0.000;0
24-01-2017;0.200;0
25-01-2017;0.000;0
26-01-2017;0.000;0
27-01-2017;0.000;0
28-01-2017;0.000;0
29-01-2017;3.200;0
30-01-2017;0.600;0
31-01-2017;0.000;0
01-02-2017;0.000;0
02-02-2017;0.800;0
03-02-2017;0.000;0
04-02-2017;1.500;0
05-02-2017;2.600;0
06-02-2017;4.000;0
07-02-2017;1.400;0
08-02-2017;5.400;0
09-02-2017;0.600;0
10-02-2017;0.000;0
11-02-2017;0.000;0
12-02-2017;0.000;0
13-02-2017;0.200;0
14-02-2017;0.000;0
15-02-2017;0.000;0
16-02-2017;1.300;0
17-02-2017;0.000;0
18-02-2017;0.000;0
19-02-2017;4.100;0
20-02-2017;2.700;0
21-02-2017;0.000;0
22-02-2017;10.400;0
23-02-2017;13.500;0
24-02-2017;7.000;0
25-02-2017;10.300;0
26-02-2017;4.400;0
27-02-2017;6.400;0
28-02-2017;2.500;0
01-03-2017;7.300;0
02-03-2017;2.600;0
03-03-2017;0.000;0
04-03-2017;2.200;0
05-03-2017;5.400;0
06-03-2017;0.000;0
07-03-2017;0.000;0
08-03-2017;2.100;0
09-03-2017;3.700;0
10-03-2017;0.000;0
11-03-2017;0.000;0
12-03-2017;0.000;0
13-03-2017;0.000;0
14-03-2017;0.000;0
15-03-2017;0.000;0
16-03-2017;0.000;0
17-03-2017;7.900;0
18-03-2017;8.800;0
19-03-2017;6.100;0
20-03-2017;8.300;0
21-03-2017;3.800;0
22-03-2017;0.000;0
23-03-2017;0.000;0
24-03-2017;0.000;0
25-03-2017;0.000;0
26-03-2017;0.000;0
27-03-2017;0.000;0
28-03-2017;0.000;0
29-03-2017;3.000;0
30-03-2017;2.600;0
31-03-2017;0.000;0
01-04-2017;0.800;0
02-04-2017;0.000;0
03-04-2017;0.000;0
04-04-2017;0.000;0
05-04-2017;0.300;0
06-04-2017;0.000;0
07-04-2017;0.000;0
08-04-2017;0.000;0
09-04-2017;0.000;0
10-04-2017;0.100;0
11-04-2017;2.200;0
12-04-2017;6.300;0
13-04-2017;4.800;0
14-04-2017;0.300;0
15-04-2017;7.000;0
16-04-2017;3.700;0
17-04-2017;7.700;0
18-04-2017;0.000;0
19-04-2017;0.000;0
20-04-2017;0.000;0
21-04-2017;1.800;0
22-04-2017;0.000;0
23-04-2017;0.500;0
24-04-2017;3.800;0
25-04-2017;3.700;0
26-04-2017;2.900;0
27-04-2017;1.700;0
28-04-2017;2.300;0
29-04-2017;0.000;0
30-04-2017;0.000;0
01-05-2017;0.000;0
02-05-2017;0.000;0
03-05-2017;0.000;0
04-05-2017;0.000;0
05-05-2017;0.000;0
06-05-2017;0.000;0
07-05-2017;0.000;0
08-05-2017;0.000;0
09-05-2017;0.700;0
10-05-2017;6.600;0
11-05-2017;2.600;0
12-05-2017;0.000;0
13-05-2017;0.000;0
14-05-2017;0.200;0
15-05-2017;0.300;0
16-05-2017;10.600;0
17-05-2017;0.300;0
18-05-2017;0.000;0
19-05-2017;0.100;0
20-05-2017;0.000;0
21-05-2017;0.000;0
22-05-2017;0.000;0
23-05-2017;0.000;0
24-05-2017;0.000;0
25-05-2017;0.000;0
26-05-2017;0.000;0
27-05-2017;0.000;0
28-05-2017;0.500;0
29-05-2017;0.000;0
30-05-2017;0.000;0
31-05-2017;0.100;0
01-06-2017;0.000;0
02-06-2017;0.000;0
03-06-2017;2.700;0
04-06-2017;0.000;0
05-06-2017;0.500;0
06-06-2017;4.000;0
07-06-2017;14.400;0
08-06-2017;5.900;0
09-06-2017;37.400;0
10-06-2017;0.000;0
11-06-2017;15.300;0
12-06-2017;0.200;0
13-06-2017;0.100;0
14-06-2017;0.000;0
15-06-2017;0.000;0
16-06-2017;0.000;0
17-06-2017;0.000;0
18-06-2017;0.000;0
19-06-2017;0.000;0
20-06-2017;0.000;0
21-06-2017;0.000;0
22-06-2017;1.100;0
23-06-2017;1.200;0
24-06-2017;6.800;0
25-06-2017;2.000;0
26-06-2017;0.800;0
27-06-2017;0.000;0
28-06-2017;0.000;0
29-06-2017;18.100;0
30-06-2017;5.100;0
01-07-2017;0.300;0
02-07-2017;0.000;0
03-07-2017;0.600;0
04-07-2017;0.000;0
05-07-2017;0.000;0
06-07-2017;0.000;0
07-07-2017;0.000;0
08-07-2017;0.100;0
09-07-2017;0.000;0
10-07-2017;0.000;0
11-07-2017;3.000;0
12-07-2017;1.300;0
13-07-2017;0.000;0
14-07-2017;0.000;0
15-07-2017;0.000;0
16-07-2017;3.700;0
17-07-2017;0.000;0
18-07-2017;0.000;0
19-07-2017;0.000;0
20-07-2017;5.500;0
21-07-2017;0.100;0
22-07-2017;0.000;0
23-07-2017;15.200;0
24-07-2017;0.200;0
25-07-2017;0.800;0
26-07-2017;0.200;0
27-07-2017;1.500;0
28-07-2017;2.900;0
29-07-2017;9.800;0
30-07-2017;16.300;0
31-07-2017;1.300;0
01-08-2017;1.500;0
02-08-2017;0.000;0
03-08-2017;22.200;0
04-08-2017;3.600;0
05-08-2017;5.500;0
06-08-2017;0.400;0
07-08-2017;0.000;0
08-08-2017;3.300;0
09-08-2017;1.500;0
10-08-2017;0.500;0
11-08-2017;0.000;0
12-08-2017;5.400;0
13-08-2017;0.000;0
14-08-2017;0.000;0
15-08-2017;1.700;0
16-08-2017;0.000;0
17-08-2017;16.300;0
18-08-2017;7.600;0
19-08-2017;3.000;0
20-08-2017;3.500;0
21-08-2017;0.700;0
22-08-2017;0.000;0
23-08-2017;0.000;0
24-08-2017;0.000;0
25-08-2017;0.000;0
26-08-2017;0.000;0
27-08-2017;2.500;0
28-08-2017;0.000;0
29-08-2017;0.000;0
30-08-2017;11.800;0
31-08-2017;2.300;0
01-09-2017;0.400;0
02-09-2017;0.100;0
03-09-2017;0.000;0
04-09-2017;0.000;0
05-09-2017;2.100;0
06-09-2017;17.200;0
07-09-2017;0.400;0
08-09-2017;10.400;0
09-09-2017;2.400;0
10-09-2017;3.100;0
11-09-2017;16.000;0
12-09-2017;5.700;0
13-09-2017;9.900;0
14-09-2017;2.700;0
15-09-2017;0.400;0
16-09-2017;0.200;0
17-09-2017;2.300;0
18-09-2017;0.000;0
19-09-2017;1.100;0
20-09-2017;2.400;0
21-09-2017;1.200;0
22-09-2017;0.300;0
23-09-2017;0.400;0
24-09-2017;0.200;0
25-09-2017;0.100;0
26-09-2017;2.300;0
27-09-2017;0.700;0
28-09-2017;0.900;0
29-09-2017;0.000;0
30-09-2017;10.600;0
01-10-2017;7.400;0
02-10-2017;13.500;0
03-10-2017;7.000;0
04-10-2017;15.000;0
05-10-2017;2.300;0
06-10-2017;0.100;0
07-10-2017;4.300;0
08-10-2017;0.000;0
09-10-2017;0.000;0
10-10-2017;4.500;0
11-10-2017;4.500;0
12-10-2017;17.500;0
13-10-2017;0.700;0
14-10-2017;4.200;0
15-10-2017;0.000;0
16-10-2017;0.300;0
17-10-2017;0.100;0
18-10-2017;6.400;0
19-10-2017;0.500;0
20-10-2017;4.000;0
21-10-2017;4.000;0
22-10-2017;0.300;0
23-10-2017;4.100;0
24-10-2017;8.500;0
25-10-2017;5.400;0
26-10-2017;0.000;0
27-10-2017;0.300;0
28-10-2017;5.500;0
29-10-2017;3.100;0
30-10-2017;0.000;0
31-10-2017;0.000;0
01-11-2017;2.800;0
02-11-2017;10.400;0
03-11-2017;0.900;0
04-11-2017;0.600;0
05-11-2017;0.700;0
06-11-2017;0.000;0
07-11-2017;0.000;0
08-11-2017;0.000;0
09-11-2017;1.800;0
10-11-2017;7.400;0
11-11-2017;1.000;0
12-11-2017;0.600;0
13-11-2017;0.000;0
14-11-2017;3.300;0
15-11-2017;0.100;0
16-11-2017;4.300;0
17-11-2017;0.000;0
18-11-2017;0.000;0
19-11-2017;0.000;0
20-11-2017;0.000;0
21-11-2017;0.000;0
22-11-2017;0.000;0
23-11-2017;0.000;0
24-11-2017;0.000;0
25-11-2017;0.000;0
26-11-2017;0.000;0
27-11-2017;3.700;0
28-11-2017;6.500;0
29-11-2017;0.000;0
30-11-2017;0.000;0
01-12-2017;0.000;0
02-12-2017;0.700;0
03-12-2017;2.500;0
04-12-2017;0.000;0
05-12-2017;0.800;0
06-12-2017;2.300;0
07-12-2017;7.400;0
08-12-2017;2.200;0
09-12-2017;2.000;0
10-12-2017;0.600;0
11-12-2017;0.100;0
12-12-2017;0.400;0
13-12-2017;1.700;0
14-12-2017;7.100;0
15-12-2017;0.200;0
16-12-2017;0.000;0
17-12-2017;0.000;0
18-12-2017;0.000;0
19-12-2017;0.100;0
20-12-2017;0.100;0
21-12-2017;0.000;0
22-12-2017;0.000;0
23-12-2017;0.900;0
24-12-2017;4.200;0
25-12-2017;3.700;0
26-12-2017;13.900;0
27-12-2017;4.100;0
28-12-2017;1.900;0
29-12-2017;1.800;0
30-12-2017;4.400;0
31-12-2017;0.100;0
01-01-2018;0.000;0
02-01-2018;0.000;0
03-01-2018;0.000;0
04-01-2018;2.900;0
05-01-2018;0.000;0
06-01-2018;0.800;0
07-01-2018;0.000;0
08-01-2018;0.100;0
09-01-2018;0.500;0
10-01-2018;0.300;0
11-01-2018;1.100;0
12-01-2018;0.000;0
13-01-2018;1.200;0
14-01-2018;0.000;0
15-01-2018;4.300;0
16-01-2018;10.200;0
17-01-2018;1.200;0
18-01-2018;1.700;0
19-01-2018;0.100;0
20-01-2018;1.300;0
21-01-2018;0.300;0
22-01-2018;2.200;0
23-01-2018;3.200;0
24-01-2018;5.800;0
25-01-2018;0.000;0
26-01-2018;0.000;0
27-01-2018;7.400;0
28-01-2018;2.800;0
29-01-2018;6.400;0
30-01-2018;0.100;0
31-01-2018;6.800;0
01-02-2018;9.100;0
02-02-2018;2.600;0
03-02-2018;0.300;0
04-02-2018;0.000;0
05-02-2018;0.000;0
06-02-2018;0.000;0
07-02-2018;0.600;0
08-02-2018;0.000;0
09-02-2018;0.000;0
10-02-2018;0.100;0
11-02-2018;9.800;0
12-02-2018;4.900;0
13-02-2018;1.500;0
14-02-2018;0.000;0
15-02-2018;1.800;0
16-02-2018;5.700;0
17-02-2018;0.000;0
18-02-2018;0.000;0
19-02-2018;3.000;0
20-02-2018;0.000;0
21-02-2018;0.800;0
22-02-2018;0.000;0
23-02-2018;0.000;0
24-02-2018;0.000;0
25-02-2018;0.200;0
26-02-2018;0.000;0
27-02-2018;1.900;0
28-02-2018;0.600;0
01-03-2018;0.000;0
02-03-2018;0.500;0
03-03-2018;0.000;0
04-03-2018;0.000;0
05-03-2018;6.500;0
06-03-2018;0.100;0
07-03-2018;0.400;0
08-03-2018;6.300;0
09-03-2018;0.800;0
10-03-2018;5.500;0
11-03-2018;9.800;0
12-03-2018;0.000;0
13-03-2018;0.100;0
14-03-2018;0.000;0
15-03-2018;0.100;0
16-03-2018;0.100;0
17-03-2018;0.200;0
18-03-2018;0.000;0
19-03-2018;0.000;0
20-03-2018;0.000;0
21-03-2018;0.400;0
22-03-2018;2.900;0
23-03-2018;0.400;0
24-03-2018;0.400;0
25-03-2018;0.000;0
26-03-2018;2.800;0
27-03-2018;0.000;0
28-03-2018;0.000;0
29-03-2018;2.700;0
30-03-2018;0.000;0
31-03-2018;0.000;0
01-04-2018;0.000;0
02-04-2018;0.000;0
03-04-2018;9.400;0
04-04-2018;4.400;0
05-04-2018;3.300;0
06-04-2018;0.000;0
07-04-2018;0.000;0
08-04-2018;0.000;0
09-04-2018;0.000;0
10-04-2018;0.000;0
11-04-2018;0.000;0
12-04-2018;0.000;0
13-04-2018;0.000;0
14-04-2018;0.000;0
15-04-2018;0.100;0
16-04-2018;0.000;0
17-04-2018;0.000;0
18-04-2018;0.000;0
19-04-2018;0.000;0
20-04-2018;0.000;0
21-04-2018;0.000;0
22-04-2018;0.000;0
23-04-2018;0.000;0
24-04-2018;0.600;0
25-04-2018;5.600;0
26-04-2018;0.700;0
27-04-2018;0.000;0
28-04-2018;0.400;0
29-04-2018;1.000;0
30-04-2018;26.600;0
01-05-2018;0.500;0
02-05-2018;0.000;0
03-05-2018;1.400;0
04-05-2018;0.000;0
05-05-2018;0.000;0
06-05-2018;0.000;0
07-05-2018;0.000;0
08-05-2018;0.000;0
09-05-2018;0.000;0
10-05-2018;1.400;0
11-05-2018;0.000;0
12-05-2018;0.000;0
13-05-2018;0.000;0
14-05-2018;0.000;0
15-05-2018;0.000;0
16-05-2018;0.000;0
17-05-2018;0.000;0
18-05-2018;0.000;0
19-05-2018;0.000;0
20-05-2018;0.000;0
21-05-2018;0.000;0
22-05-2018;0.000;0
23-05-2018;0.000;0
24-05-2018;0.000;0
25-05-2018;0.000;0
26-05-2018;0.000;0
27-05-2018;0.000;0
28-05-2018;0.000;0
29-05-2018;0.000;0
30-05-2018;0.000;0
31-05-2018;0.000;0
01-06-2018;0.000;0
02-06-2018;0.000;0
03-06-2018;0.000;0
04-06-2018;0.000;0
05-06-2018;0.000;0
06-06-2018;0.000;0
07-06-2018;0.000;0
08-06-2018;0.000;0
09-06-2018;0.000;0
10-06-2018;10.800;0
11-06-2018;0.000;0
12-06-2018;0.000;0
13-06-2018;0.000;0
14-06-2018;3.900;0
15-06-2018;0.000;0
16-06-2018;4.600;0
17-06-2018;1.200;0
18-06-2018;0.400;0
19-06-2018;0.000;0
20-06-2018;1.200;0
21-06-2018;0.600;0
22-06-2018;0.000;0
23-06-2018;0.000;0
24-06-2018;0.000;0
25-06-2018;0.000;0
26-06-2018;0.000;0
27-06-2018;0.000;0
28-06-2018;0.000;0
29-06-2018;0.000;0
30-06-2018;0.000;0
01-07-2018;0.000;0
02-07-2018;0.000;0
03-07-2018;0.000;0
04-07-2018;0.000;0
05-07-2018;0.100;0
06-07-2018;0.000;0
07-07-2018;0.000;0
08-07-2018;0.000;0
09-07-2018;0.000;0
10-07-2018;0.000;0
11-07-2018;0.000;0
12-07-2018;1.900;0
13-07-2018;0.000;0
14-07-2018;0.000;0
15-07-2018;0.000;0
16-07-2018;0.000;0
17-07-2018;0.000;0
18-07-2018;0.000;0
19-07-2018;0.000;0
20-07-2018;0.000;0
21-07-2018;0.000;0
22-07-2018;0.000;0
23-07-2018;0.000;0
24-07-2018;0.000;0
25-07-2018;0.000;0
26-07-2018;0.000;0
27-07-2018;0.000;0
28-07-2018;14.800;0
29-07-2018;0.000;0
30-07-2018;0.000;0
31-07-2018;0.000;0
01-08-2018;0.000;0
02-08-2018;0.000;0
03-08-2018;0.000;0
04-08-2018;0.400;0
